match_id,innings,batting_team,batsman,runs,balls,fours,sixes,strikeRate,isOut,wicketType,fielders,bowler
1375847,2,Australia,A Athanaze,5,11,1,0,45.45,Yes,caught,,HR Walsh
1375847,2,Australia,JP Greaves,1,5,0,0,20.00,Yes,bowled,,HR Walsh
1375847,2,Australia,KU Carty,88,109,6,2,80.73,No,,,HR Walsh
1375847,2,Australia,SD Hope,12,17,1,0,70.59,Yes,caught,,HR Walsh
1375847,2,Australia,KAR Hodge,11,18,1,0,61.11,Yes,caught,,HR Walsh
1375847,2,Australia,RL Chase,59,67,7,0,88.06,Yes,bowled,,HR Walsh
1375847,2,Australia,HR Walsh,20,37,0,0,54.05,Yes,caught,,HR Walsh
1375847,2,Australia,R Shepherd,0,1,0,0,0.00,Yes,lbw,,HR Walsh
1375847,2,Australia,MW Forde,19,22,1,1,86.36,Yes,caught,,HR Walsh
1375847,2,Australia,G Motie,3,6,0,0,50.00,Yes,caught,,HR Walsh
1375847,2,Australia,O Thomas,2,5,0,0,40.00,No,,,HR Walsh
1375847,2,Australia,TM Head,4,5,1,0,80.00,Yes,caught,,HR Walsh
1375847,2,Australia,JP Inglis,65,44,10,1,147.73,Yes,caught,,HR Walsh
1375847,2,Australia,C Green,77,105,4,2,73.33,No,,,HR Walsh
1375847,2,Australia,SPD Smith,79,82,8,0,96.34,No,,,HR Walsh
1375847,2,Australia,West Indies,0,0,0,0,0.00,DNB,,,
1375847,2,Australia,Australia,0,0,0,0,0.00,DNB,,,
1375848,2,West Indies,J Fraser-McGurk,10,5,1,1,200.00,Yes,caught,,A Zampa
1375848,2,West Indies,JP Inglis,9,13,1,0,69.23,Yes,caught,,A Zampa
1375848,2,West Indies,C Green,33,43,5,1,76.74,Yes,caught,,A Zampa
1375848,2,West Indies,SPD Smith,5,11,1,0,45.45,Yes,bowled,,A Zampa
1375848,2,West Indies,M Labuschagne,26,33,3,1,78.79,Yes,caught,,A Zampa
1375848,2,West Indies,MW Short,41,55,2,1,74.55,Yes,caught and bowled,,A Zampa
1375848,2,West Indies,AM Hardie,26,36,3,0,72.22,Yes,caught,,A Zampa
1375848,2,West Indies,SA Abbott,69,63,1,4,109.52,Yes,bowled,,A Zampa
1375848,2,West Indies,W Sutherland,18,33,0,0,54.55,Yes,caught,,A Zampa
1375848,2,West Indies,A Zampa,8,12,0,0,66.67,No,,,A Zampa
1375848,2,West Indies,JR Hazlewood,4,4,0,0,100.00,No,,,A Zampa
1375848,2,West Indies,A Athanaze,11,14,2,0,78.57,Yes,caught,,A Zampa
1375848,2,West Indies,JP Greaves,8,10,1,0,80.00,Yes,caught,,A Zampa
1375848,2,West Indies,KY Ottley,8,14,1,0,57.14,Yes,caught,,A Zampa
1375848,2,West Indies,SD Hope,29,65,0,1,44.62,Yes,bowled,,A Zampa
1375848,2,West Indies,KU Carty,40,52,2,1,76.92,Yes,caught,,A Zampa
1375848,2,West Indies,RL Chase,25,41,2,0,60.98,Yes,caught,,A Zampa
1375848,2,West Indies,R Shepherd,6,13,0,0,46.15,Yes,caught,,A Zampa
1375848,2,West Indies,MW Forde,7,9,1,0,77.78,Yes,lbw,,A Zampa
1375848,2,West Indies,AS Joseph,19,15,2,1,126.67,Yes,caught,,A Zampa
1375848,2,West Indies,G Motie,7,22,1,0,31.82,Yes,lbw,,A Zampa
1375848,2,West Indies,O Thomas,7,8,1,0,87.50,No,,,A Zampa
1375848,2,West Indies,West Indies,0,0,0,0,0.00,DNB,,,
1375848,2,West Indies,Australia,0,0,0,0,0.00,DNB,,,
1375849,2,Australia,A Athanaze,32,64,2,0,50.00,Yes,caught,,O Thomas
1375849,2,Australia,KY Ottley,8,9,2,0,88.89,Yes,lbw,,O Thomas
1375849,2,Australia,KU Carty,10,22,0,0,45.45,Yes,caught,,O Thomas
1375849,2,Australia,SD Hope,4,5,1,0,80.00,Yes,lbw,,O Thomas
1375849,2,Australia,TJ Bishop,0,6,0,0,0.00,Yes,bowled,,O Thomas
1375849,2,Australia,RL Chase,12,26,0,0,46.15,Yes,caught,,O Thomas
1375849,2,Australia,R Shepherd,1,3,0,0,33.33,Yes,caught,,O Thomas
1375849,2,Australia,MW Forde,0,2,0,0,0.00,Yes,run out,,O Thomas
1375849,2,Australia,AS Joseph,6,9,0,0,66.67,Yes,caught,,O Thomas
1375849,2,Australia,G Motie,0,5,0,0,0.00,Yes,lbw,,O Thomas
1375849,2,Australia,O Thomas,0,2,0,0,0.00,No,,,O Thomas
1375849,2,Australia,J Fraser-McGurk,41,18,5,3,227.78,Yes,caught,,O Thomas
1375849,2,Australia,JP Inglis,35,16,4,1,218.75,No,,,O Thomas
1375849,2,Australia,AM Hardie,2,6,0,0,33.33,Yes,caught,,O Thomas
1375849,2,Australia,SPD Smith,6,4,1,0,150.00,No,,,O Thomas
1375849,2,Australia,West Indies,0,0,0,0,0.00,DNB,,,
1375849,2,Australia,Australia,0,0,0,0,0.00,DNB,,,
1385700,2,Australia,PD Salt,17,24,2,0,70.83,Yes,bowled,,WG Jacks
1385700,2,Australia,BM Duckett,95,92,11,0,103.26,Yes,caught and bowled,,WG Jacks
1385700,2,Australia,WG Jacks,62,60,5,2,103.33,Yes,caught,,WG Jacks
1385700,2,Australia,HC Brook,39,31,2,3,125.81,Yes,caught and bowled,,WG Jacks
1385700,2,Australia,JL Smith,23,20,2,1,115.00,Yes,caught,,WG Jacks
1385700,2,Australia,LS Livingstone,13,17,1,0,76.47,Yes,caught,,WG Jacks
1385700,2,Australia,JG Bethell,35,35,3,1,100.00,Yes,caught,,WG Jacks
1385700,2,Australia,BA Carse,2,9,0,0,22.22,Yes,caught,,WG Jacks
1385700,2,Australia,JC Archer,4,8,1,0,50.00,Yes,caught,,WG Jacks
1385700,2,Australia,MJ Potts,11,10,0,1,110.00,No,,,WG Jacks
1385700,2,Australia,AU Rashid,0,1,0,0,0.00,Yes,caught,,WG Jacks
1385700,2,Australia,MR Marsh,10,16,2,0,62.50,Yes,caught,,WG Jacks
1385700,2,Australia,TM Head,154,131,20,5,117.56,No,,,WG Jacks
1385700,2,Australia,SPD Smith,32,28,0,3,114.29,Yes,caught and bowled,,WG Jacks
1385700,2,Australia,C Green,32,33,5,0,96.97,Yes,bowled,,WG Jacks
1385700,2,Australia,M Labuschagne,77,62,7,2,124.19,No,,,WG Jacks
1385700,2,Australia,Australia,0,0,0,0,0.00,DNB,,,
1385700,2,Australia,England,0,0,0,0,0.00,DNB,,,
1385701,2,England,MW Short,29,36,4,1,80.56,Yes,caught,,MA Starc
1385701,2,England,TM Head,29,28,4,2,103.57,Yes,caught,,MA Starc
1385701,2,England,MR Marsh,60,60,6,3,100.00,Yes,lbw,,MA Starc
1385701,2,England,SPD Smith,4,6,1,0,66.67,Yes,bowled,,MA Starc
1385701,2,England,M Labuschagne,19,28,1,0,67.86,Yes,caught,,MA Starc
1385701,2,England,AT Carey,74,72,8,3,102.78,Yes,caught,,MA Starc
1385701,2,England,GJ Maxwell,7,5,0,1,140.00,Yes,caught,,MA Starc
1385701,2,England,AM Hardie,23,25,3,0,92.00,Yes,caught,,MA Starc
1385701,2,England,MA Starc,0,1,0,0,0.00,Yes,caught,,MA Starc
1385701,2,England,A Zampa,3,5,0,0,60.00,Yes,caught,,MA Starc
1385701,2,England,JR Hazlewood,4,12,1,0,33.33,No,,,MA Starc
1385701,2,England,PD Salt,12,14,3,0,85.71,Yes,caught,,MA Starc
1385701,2,England,BM Duckett,32,28,4,1,114.29,Yes,caught and bowled,,MA Starc
1385701,2,England,WG Jacks,0,1,0,0,0.00,Yes,caught,,MA Starc
1385701,2,England,HC Brook,4,9,1,0,44.44,Yes,lbw,,MA Starc
1385701,2,England,JL Smith,49,62,6,2,79.03,Yes,caught,,MA Starc
1385701,2,England,LS Livingstone,0,1,0,0,0.00,Yes,caught,,MA Starc
1385701,2,England,JG Bethell,25,38,4,0,65.79,Yes,caught,,MA Starc
1385701,2,England,BA Carse,26,47,2,1,55.32,Yes,caught,,MA Starc
1385701,2,England,AU Rashid,27,34,2,1,79.41,Yes,lbw,,MA Starc
1385701,2,England,MJ Potts,7,17,0,0,41.18,No,,,MA Starc
1385701,2,England,OP Stone,1,3,0,0,33.33,Yes,caught,,MA Starc
1385701,2,England,Australia,0,0,0,0,0.00,DNB,,,
1385701,2,England,England,0,0,0,0,0.00,DNB,,,
1385702,2,England,MW Short,14,12,1,1,116.67,Yes,caught,,SA Abbott
1385702,2,England,MR Marsh,24,40,2,1,60.00,Yes,caught,,SA Abbott
1385702,2,England,SPD Smith,60,83,5,0,72.29,Yes,caught,,SA Abbott
1385702,2,England,C Green,42,51,4,0,82.35,Yes,caught,,SA Abbott
1385702,2,England,M Labuschagne,0,3,0,0,0.00,Yes,caught,,SA Abbott
1385702,2,England,AT Carey,77,68,8,1,113.24,Yes,run out,,SA Abbott
1385702,2,England,GJ Maxwell,30,25,5,0,120.00,Yes,caught,,SA Abbott
1385702,2,England,AM Hardie,44,26,3,2,169.23,No,,,SA Abbott
1385702,2,England,SA Abbott,2,1,0,0,200.00,No,,,SA Abbott
1385702,2,England,PD Salt,0,8,0,0,0.00,Yes,caught,,SA Abbott
1385702,2,England,BM Duckett,8,9,1,0,88.89,Yes,caught,,SA Abbott
1385702,2,England,WG Jacks,84,84,9,1,100.00,Yes,caught,,SA Abbott
1385702,2,England,HC Brook,110,97,13,2,113.40,No,,,SA Abbott
1385702,2,England,JL Smith,7,17,0,0,41.18,Yes,caught,,SA Abbott
1385702,2,England,LS Livingstone,33,22,2,3,150.00,No,,,SA Abbott
1385702,2,England,Australia,0,0,0,0,0.00,DNB,,,
1385702,2,England,England,0,0,0,0,0.00,DNB,,,
1385703,2,Australia,PD Salt,22,27,3,0,81.48,Yes,caught,,AU Rashid
1385703,2,Australia,BM Duckett,63,64,6,1,98.44,Yes,caught,,AU Rashid
1385703,2,Australia,WG Jacks,10,14,1,0,71.43,Yes,caught,,AU Rashid
1385703,2,Australia,HC Brook,87,61,11,2,142.62,Yes,caught,,AU Rashid
1385703,2,Australia,JL Smith,39,29,1,2,134.48,Yes,caught,,AU Rashid
1385703,2,Australia,LS Livingstone,62,28,3,7,221.43,No,,,AU Rashid
1385703,2,Australia,JG Bethell,12,19,0,1,63.16,No,,,AU Rashid
1385703,2,Australia,MR Marsh,28,38,2,1,73.68,Yes,bowled,,AU Rashid
1385703,2,Australia,TM Head,34,23,4,2,147.83,Yes,bowled,,AU Rashid
1385703,2,Australia,SPD Smith,5,6,1,0,83.33,Yes,caught,,AU Rashid
1385703,2,Australia,JP Inglis,8,17,0,0,47.06,Yes,caught,,AU Rashid
1385703,2,Australia,M Labuschagne,4,11,0,0,36.36,Yes,bowled,,AU Rashid
1385703,2,Australia,AT Carey,13,22,0,0,59.09,Yes,lbw,,AU Rashid
1385703,2,Australia,GJ Maxwell,2,3,0,0,66.67,Yes,caught,,AU Rashid
1385703,2,Australia,SA Abbott,10,22,0,1,45.45,Yes,caught,,AU Rashid
1385703,2,Australia,MA Starc,3,9,0,0,33.33,No,,,AU Rashid
1385703,2,Australia,A Zampa,0,2,0,0,0.00,Yes,caught,,AU Rashid
1385703,2,Australia,JR Hazlewood,0,4,0,0,0.00,Yes,bowled,,AU Rashid
1385703,2,Australia,Australia,0,0,0,0,0.00,DNB,,,
1385703,2,Australia,England,0,0,0,0,0.00,DNB,,,
1385704,2,Australia,PD Salt,45,27,5,3,166.67,Yes,caught,,AU Rashid
1385704,2,Australia,BM Duckett,107,91,13,2,117.58,Yes,caught,,AU Rashid
1385704,2,Australia,WG Jacks,0,4,0,0,0.00,Yes,bowled,,AU Rashid
1385704,2,Australia,HC Brook,72,52,3,7,138.46,Yes,caught,,AU Rashid
1385704,2,Australia,JL Smith,6,9,0,0,66.67,Yes,bowled,,AU Rashid
1385704,2,Australia,LS Livingstone,0,3,0,0,0.00,Yes,caught,,AU Rashid
1385704,2,Australia,JG Bethell,13,27,0,0,48.15,Yes,stumped,,AU Rashid
1385704,2,Australia,BA Carse,9,20,0,0,45.00,Yes,lbw,,AU Rashid
1385704,2,Australia,AU Rashid,36,35,4,0,102.86,Yes,caught,,AU Rashid
1385704,2,Australia,MJ Potts,6,15,0,0,40.00,Yes,caught,,AU Rashid
1385704,2,Australia,OP Stone,9,15,0,0,60.00,No,,,AU Rashid
1385704,2,Australia,MW Short,58,31,7,4,187.10,Yes,caught,,AU Rashid
1385704,2,Australia,TM Head,31,26,4,2,119.23,Yes,caught,,AU Rashid
1385704,2,Australia,SPD Smith,36,50,4,1,72.00,No,,,AU Rashid
1385704,2,Australia,JP Inglis,28,20,2,2,140.00,No,,,AU Rashid
1385704,2,Australia,Australia,0,0,0,0,0.00,DNB,,,
1385704,2,Australia,England,0,0,0,0,0.00,DNB,,,
1412539,2,Zimbabwe,WIA Fernando,0,5,0,0,0.00,Yes,caught,,PVD Chameera
1412539,2,Zimbabwe,BKG Mendis,46,49,6,0,93.88,Yes,run out,,PVD Chameera
1412539,2,Zimbabwe,S Samarawickrama,41,31,8,0,132.26,Yes,caught,,PVD Chameera
1412539,2,Zimbabwe,J Liyanage,24,34,1,0,70.59,Yes,caught,,PVD Chameera
1412539,2,Zimbabwe,KIC Asalanka,101,98,5,4,103.06,Yes,run out,,PVD Chameera
1412539,2,Zimbabwe,SSD Arachchige,11,24,0,0,45.83,Yes,caught and bowled,,PVD Chameera
1412539,2,Zimbabwe,MD Shanaka,8,19,0,0,42.11,Yes,caught,,PVD Chameera
1412539,2,Zimbabwe,M Theekshana,10,16,0,0,62.50,Yes,bowled,,PVD Chameera
1412539,2,Zimbabwe,PVD Chameera,18,23,1,0,78.26,Yes,caught,,PVD Chameera
1412539,2,Zimbabwe,JDF Vandersay,3,3,0,0,100.00,No,,,PVD Chameera
1412539,2,Zimbabwe,D Madushanka,3,2,0,0,150.00,No,,,PVD Chameera
1412539,2,Zimbabwe,T Kaitano,1,16,0,0,6.25,No,,,PVD Chameera
1412539,2,Zimbabwe,TS Kamunhukamwe,0,1,0,0,0.00,Yes,bowled,,PVD Chameera
1412539,2,Zimbabwe,CR Ervine,0,4,0,0,0.00,Yes,caught,,PVD Chameera
1412539,2,Zimbabwe,M Shumba,2,3,0,0,66.67,No,,,PVD Chameera
1412539,2,Zimbabwe,Sri Lanka,0,0,0,0,0.00,DNB,,,
1412539,2,Zimbabwe,Zimbabwe,0,0,0,0,0.00,DNB,,,
1412540,2,Sri Lanka,J Gumbie,30,37,4,0,81.08,Yes,bowled,,M Faraz Akram
1412540,2,Sri Lanka,TS Kamunhukamwe,0,1,0,0,0.00,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,CR Ervine,82,103,9,1,79.61,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,M Shumba,26,45,2,0,57.78,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,Sikandar Raza,1,5,0,0,20.00,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,RP Burl,31,38,1,1,81.58,Yes,bowled,,M Faraz Akram
1412540,2,Sri Lanka,C Madande,14,22,2,0,63.64,Yes,lbw,,M Faraz Akram
1412540,2,Sri Lanka,M Faraz Akram,1,6,0,0,16.67,Yes,lbw,,M Faraz Akram
1412540,2,Sri Lanka,R Ngarava,5,4,1,0,125.00,No,,,M Faraz Akram
1412540,2,Sri Lanka,B Muzarabani,0,2,0,0,0.00,Yes,run out,,M Faraz Akram
1412540,2,Sri Lanka,T Mufudza,1,9,0,0,11.11,Yes,bowled,,M Faraz Akram
1412540,2,Sri Lanka,WIA Fernando,4,5,1,0,80.00,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,BKG Mendis,17,29,2,0,58.62,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,S Samarawickrama,4,3,1,0,133.33,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,J Liyanage,95,129,6,2,73.64,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,KIC Asalanka,0,7,0,0,0.00,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,SSD Arachchige,21,39,2,0,53.85,Yes,lbw,,M Faraz Akram
1412540,2,Sri Lanka,MD Shanaka,7,13,0,0,53.85,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,M Theekshana,18,31,1,0,58.06,Yes,caught,,M Faraz Akram
1412540,2,Sri Lanka,PVD Chameera,18,25,2,0,72.00,No,,,M Faraz Akram
1412540,2,Sri Lanka,JDF Vandersay,19,19,2,0,100.00,No,,,M Faraz Akram
1412540,2,Sri Lanka,Sri Lanka,0,0,0,0,0.00,DNB,,,
1412540,2,Sri Lanka,Zimbabwe,0,0,0,0,0.00,DNB,,,
1412541,2,Sri Lanka,J Gumbie,29,34,4,0,85.29,Yes,lbw,,WP Masakadza
1412541,2,Sri Lanka,T Kaitano,17,24,1,0,70.83,Yes,caught,,WP Masakadza
1412541,2,Sri Lanka,CR Ervine,0,6,0,0,0.00,Yes,lbw,,WP Masakadza
1412541,2,Sri Lanka,M Shumba,2,9,0,0,22.22,Yes,lbw,,WP Masakadza
1412541,2,Sri Lanka,Sikandar Raza,10,11,1,0,90.91,Yes,stumped,,WP Masakadza
1412541,2,Sri Lanka,RP Burl,9,13,1,0,69.23,Yes,bowled,,WP Masakadza
1412541,2,Sri Lanka,C Madande,0,1,0,0,0.00,Yes,bowled,,WP Masakadza
1412541,2,Sri Lanka,LM Jongwe,14,17,1,1,82.35,Yes,caught,,WP Masakadza
1412541,2,Sri Lanka,WP Masakadza,11,21,0,0,52.38,Yes,caught,,WP Masakadza
1412541,2,Sri Lanka,R Ngarava,2,2,0,0,100.00,No,,,WP Masakadza
1412541,2,Sri Lanka,B Muzarabani,0,1,0,0,0.00,Yes,lbw,,WP Masakadza
1412541,2,Sri Lanka,S Daniel,12,29,1,0,41.38,Yes,caught,,WP Masakadza
1412541,2,Sri Lanka,WIA Fernando,0,4,0,0,0.00,Yes,caught,,WP Masakadza
1412541,2,Sri Lanka,BKG Mendis,66,52,9,1,126.92,No,,,WP Masakadza
1412541,2,Sri Lanka,S Samarawickrama,14,18,1,0,77.78,No,,,WP Masakadza
1412541,2,Sri Lanka,Sri Lanka,0,0,0,0,0.00,DNB,,,
1412541,2,Sri Lanka,Zimbabwe,0,0,0,0,0.00,DNB,,,
1419827,2,Bangladesh,P Nissanka,36,29,5,1,124.14,Yes,caught,,M Theekshana
1419827,2,Bangladesh,WIA Fernando,33,35,5,1,94.29,Yes,caught,,M Theekshana
1419827,2,Bangladesh,BKG Mendis,59,77,5,1,76.62,Yes,caught,,M Theekshana
1419827,2,Bangladesh,S Samarawickrama,3,5,0,0,60.00,Yes,caught,,M Theekshana
1419827,2,Bangladesh,KIC Asalanka,18,38,2,0,47.37,Yes,bowled,,M Theekshana
1419827,2,Bangladesh,J Liyanage,67,71,3,2,94.37,Yes,caught,,M Theekshana
1419827,2,Bangladesh,PWH de Silva,13,14,1,1,92.86,Yes,caught,,M Theekshana
1419827,2,Bangladesh,M Theekshana,1,7,0,0,14.29,Yes,caught,,M Theekshana
1419827,2,Bangladesh,PM Liyanagamage,8,16,1,0,50.00,Yes,caught,,M Theekshana
1419827,2,Bangladesh,CBRLS Kumara,5,8,1,0,62.50,No,,,M Theekshana
1419827,2,Bangladesh,D Madushanka,0,3,0,0,0.00,Yes,caught,,M Theekshana
1419827,2,Bangladesh,Liton Das,0,1,0,0,0.00,Yes,bowled,,M Theekshana
1419827,2,Bangladesh,Soumya Sarkar,3,12,0,0,25.00,Yes,caught,,M Theekshana
1419827,2,Bangladesh,Nazmul Hossain Shanto,122,131,13,2,93.13,No,,,M Theekshana
1419827,2,Bangladesh,Towhid Hridoy,3,8,0,0,37.50,Yes,bowled,,M Theekshana
1419827,2,Bangladesh,Mahmudullah,37,38,4,1,97.37,Yes,caught,,M Theekshana
1419827,2,Bangladesh,Mushfiqur Rahim,73,87,8,0,83.91,No,,,M Theekshana
1419827,2,Bangladesh,Bangladesh,0,0,0,0,0.00,DNB,,,
1419827,2,Bangladesh,Sri Lanka,0,0,0,0,0.00,DNB,,,
1419828,2,Sri Lanka,Liton Das,0,3,0,0,0.00,Yes,caught,,Towhid Hridoy
1419828,2,Sri Lanka,Soumya Sarkar,68,68,11,1,100.00,Yes,caught,,Towhid Hridoy
1419828,2,Sri Lanka,Nazmul Hossain Shanto,40,40,6,0,100.00,Yes,caught,,Towhid Hridoy
1419828,2,Sri Lanka,Towhid Hridoy,96,103,3,5,93.20,No,,,Towhid Hridoy
1419828,2,Sri Lanka,Mahmudullah,0,2,0,0,0.00,Yes,stumped,,Towhid Hridoy
1419828,2,Sri Lanka,Mushfiqur Rahim,25,29,3,0,86.21,Yes,lbw,,Towhid Hridoy
1419828,2,Sri Lanka,Mehedi Hasan Miraz,12,18,1,0,66.67,Yes,bowled,,Towhid Hridoy
1419828,2,Sri Lanka,Tanzim Hasan Sakib,18,34,1,0,52.94,Yes,caught,,Towhid Hridoy
1419828,2,Sri Lanka,Taskin Ahmed,18,10,2,1,180.00,No,,,Towhid Hridoy
1419828,2,Sri Lanka,P Nissanka,114,116,13,3,98.28,Yes,caught,,Towhid Hridoy
1419828,2,Sri Lanka,WIA Fernando,0,1,0,0,0.00,Yes,caught,,Towhid Hridoy
1419828,2,Sri Lanka,BKG Mendis,16,14,3,0,114.29,Yes,caught,,Towhid Hridoy
1419828,2,Sri Lanka,S Samarawickrama,1,4,0,0,25.00,Yes,caught,,Towhid Hridoy
1419828,2,Sri Lanka,KIC Asalanka,91,98,6,4,92.86,Yes,caught,,Towhid Hridoy
1419828,2,Sri Lanka,J Liyanage,9,17,0,0,52.94,Yes,lbw,,Towhid Hridoy
1419828,2,Sri Lanka,DN Wellalage,15,26,0,0,57.69,No,,,Towhid Hridoy
1419828,2,Sri Lanka,PWH de Silva,25,17,1,2,147.06,Yes,caught,,Towhid Hridoy
1419828,2,Sri Lanka,PM Liyanagamage,0,1,0,0,0.00,No,,,Towhid Hridoy
1419828,2,Sri Lanka,Bangladesh,0,0,0,0,0.00,DNB,,,
1419828,2,Sri Lanka,Sri Lanka,0,0,0,0,0.00,DNB,,,
1419829,2,Bangladesh,P Nissanka,1,8,0,0,12.50,Yes,lbw,,M Theekshana
1419829,2,Bangladesh,WIA Fernando,4,6,1,0,66.67,Yes,caught,,M Theekshana
1419829,2,Bangladesh,BKG Mendis,29,53,3,0,54.72,Yes,caught,,M Theekshana
1419829,2,Bangladesh,S Samarawickrama,14,16,2,0,87.50,Yes,caught,,M Theekshana
1419829,2,Bangladesh,KIC Asalanka,37,50,5,0,74.00,Yes,caught,,M Theekshana
1419829,2,Bangladesh,J Liyanage,101,104,11,2,97.12,No,,,M Theekshana
1419829,2,Bangladesh,DN Wellalage,1,18,0,0,5.56,Yes,caught,,M Theekshana
1419829,2,Bangladesh,PWH de Silva,11,8,0,1,137.50,Yes,bowled,,M Theekshana
1419829,2,Bangladesh,M Theekshana,15,42,0,0,35.71,Yes,caught,,M Theekshana
1419829,2,Bangladesh,PM Liyanagamage,3,6,0,0,50.00,Yes,caught,,M Theekshana
1419829,2,Bangladesh,CBRLS Kumara,1,1,0,0,100.00,Yes,run out,,M Theekshana
1419829,2,Bangladesh,Anamul Haque,12,22,1,0,54.55,Yes,caught,,M Theekshana
1419829,2,Bangladesh,Tanzid Hasan,84,81,9,4,103.70,Yes,caught,,M Theekshana
1419829,2,Bangladesh,Nazmul Hossain Shanto,1,5,0,0,20.00,Yes,caught,,M Theekshana
1419829,2,Bangladesh,Towhid Hridoy,22,38,0,0,57.89,Yes,caught,,M Theekshana
1419829,2,Bangladesh,Mahmudullah,1,4,0,0,25.00,Yes,caught,,M Theekshana
1419829,2,Bangladesh,Mushfiqur Rahim,37,38,3,1,97.37,No,,,M Theekshana
1419829,2,Bangladesh,Mehedi Hasan Miraz,25,43,3,0,58.14,Yes,caught,,M Theekshana
1419829,2,Bangladesh,Rishad Hossain,48,18,5,4,266.67,No,,,M Theekshana
1419829,2,Bangladesh,Bangladesh,0,0,0,0,0.00,DNB,,,
1419829,2,Bangladesh,Sri Lanka,0,0,0,0,0.00,DNB,,,
1420220,2,Canada,K Bhurtel,62,61,9,1,101.64,Yes,stumped,,RK Paudel
1420220,2,Canada,Aasif Sheikh,8,25,0,0,32.00,Yes,caught,,RK Paudel
1420220,2,Canada,RK Paudel,8,17,1,0,47.06,Yes,caught,,RK Paudel
1420220,2,Canada,B Sharki,17,27,2,0,62.96,Yes,lbw,,RK Paudel
1420220,2,Canada,Kushal Malla,20,35,1,1,57.14,Yes,caught,,RK Paudel
1420220,2,Canada,Aarif Sheikh,38,51,4,0,74.51,Yes,bowled,,RK Paudel
1420220,2,Canada,P Sarraf,15,34,1,0,44.12,Yes,lbw,,RK Paudel
1420220,2,Canada,Sompal Kami,27,23,1,2,117.39,Yes,caught,,RK Paudel
1420220,2,Canada,Surya Tamang,10,33,0,0,30.30,No,,,RK Paudel
1420220,2,Canada,R Dhakal,4,4,0,0,100.00,Yes,caught,,RK Paudel
1420220,2,Canada,LN Rajbanshi,1,1,0,0,100.00,Yes,run out,,RK Paudel
1420220,2,Canada,A Johnson,20,15,3,1,133.33,Yes,lbw,,RK Paudel
1420220,2,Canada,NS Dhaliwal,6,10,1,0,60.00,Yes,caught,,RK Paudel
1420220,2,Canada,Pargat Singh,50,61,9,0,81.97,Yes,caught,,RK Paudel
1420220,2,Canada,NR Kirton,68,103,7,0,66.02,Yes,bowled,,RK Paudel
1420220,2,Canada,H Thaker,32,43,3,0,74.42,Yes,bowled,,RK Paudel
1420220,2,Canada,S Movva,1,13,0,0,7.69,Yes,caught,,RK Paudel
1420220,2,Canada,Saad Bin Zafar,7,18,0,0,38.89,Yes,lbw,,RK Paudel
1420220,2,Canada,U Bhagwan,6,13,1,0,46.15,Yes,bowled,,RK Paudel
1420220,2,Canada,D Heyliger,2,3,0,0,66.67,Yes,lbw,,RK Paudel
1420220,2,Canada,Shahid Ahmadzai,8,16,1,0,50.00,No,,,RK Paudel
1420220,2,Canada,IS Sohi,0,2,0,0,0.00,Yes,bowled,,RK Paudel
1420220,2,Canada,Canada,0,0,0,0,0.00,DNB,,,
1420220,2,Canada,Nepal,0,0,0,0,0.00,DNB,,,
1420221,2,Nepal,A Johnson,65,63,10,2,103.17,Yes,run out,,H Thaker
1420221,2,Nepal,NS Dhaliwal,46,61,8,0,75.41,Yes,caught,,H Thaker
1420221,2,Nepal,Pargat Singh,38,38,6,0,100.00,Yes,caught,,H Thaker
1420221,2,Nepal,NR Kirton,20,30,2,0,66.67,Yes,stumped,,H Thaker
1420221,2,Nepal,H Thaker,3,11,0,0,27.27,Yes,caught,,H Thaker
1420221,2,Nepal,DS Bajwa,19,21,2,1,90.48,Yes,bowled,,H Thaker
1420221,2,Nepal,S Movva,40,43,4,0,93.02,Yes,caught,,H Thaker
1420221,2,Nepal,Saad Bin Zafar,1,6,0,0,16.67,Yes,caught,,H Thaker
1420221,2,Nepal,Shahid Ahmadzai,13,19,1,0,68.42,Yes,bowled,,H Thaker
1420221,2,Nepal,U Bhagwan,20,15,1,1,133.33,No,,,H Thaker
1420221,2,Nepal,AK Sah,50,22,7,3,227.27,Yes,lbw,,H Thaker
1420221,2,Nepal,Aasif Sheikh,10,16,1,0,62.50,Yes,caught,,H Thaker
1420221,2,Nepal,RK Paudel,87,103,8,4,84.47,Yes,caught,,H Thaker
1420221,2,Nepal,D Khanal,76,82,7,2,92.68,Yes,caught and bowled,,H Thaker
1420221,2,Nepal,B Sharki,23,22,4,0,104.55,Yes,caught,,H Thaker
1420221,2,Nepal,P Sarraf,14,8,2,1,175.00,Yes,caught,,H Thaker
1420221,2,Nepal,Kushal Malla,9,15,0,1,60.00,No,,,H Thaker
