batter_name,batter,bat_team,opposition,venue,innings,batter_avg,batter_rpm,batter_sr,batter_bpm,batter_avg_last5,batter_sr_last5,batter_rpm_last5,batter_bpm_last5,bat_team_avg,batter_avg_opp,batter_sr_opp,batter_rpm_opp,batter_bpm_opp,bat_team_avg_opp,all_team_avg_opp,batter_avg_inn,batter_sr_inn,batter_rpm_inn,batter_bpm_inn,bat_team_avg_inn,all_team_avg_inn,batter_avg_ven,batter_sr_ven,batter_rpm_ven,batter_bpm_ven,bat_team_avg_ven,all_team_avg_ven
Fareed Ahmad,67750,Afghanistan,Australia,Dubai International Cricket Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,167.3333,199.8028,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,200.5,387.6491
Fareed Ahmad,67750,Afghanistan,Australia,Dubai International Cricket Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,167.3333,199.8028,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,200.5,387.6491
Fareed Ahmad,67750,Afghanistan,Australia,National Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,167.3333,199.8028,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,208,424.8923
Fareed Ahmad,67750,Afghanistan,Australia,National Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,167.3333,199.8028,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,208,424.8923
Fareed Ahmad,67750,Afghanistan,Australia,Gaddafi Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,167.3333,199.8028,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,225,440.4412
Fareed Ahmad,67750,Afghanistan,Australia,Gaddafi Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,167.3333,199.8028,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,225,440.4412
Fareed Ahmad,67750,Afghanistan,Australia,Rawalpindi Cricket Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,167.3333,199.8028,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,201.4329,416.6
Fareed Ahmad,67750,Afghanistan,Australia,Rawalpindi Cricket Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,167.3333,199.8028,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,201.4329,416.6
Fareed Ahmad,67750,Afghanistan,India,Dubai International Cricket Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,195.3333,208.9463,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,200.5,387.6491
Fareed Ahmad,67750,Afghanistan,India,Dubai International Cricket Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,195.3333,208.9463,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,200.5,387.6491
Fareed Ahmad,67750,Afghanistan,India,National Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,195.3333,208.9463,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,208,424.8923
Fareed Ahmad,67750,Afghanistan,India,National Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,195.3333,208.9463,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,208,424.8923
Fareed Ahmad,67750,Afghanistan,India,Gaddafi Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,195.3333,208.9463,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,225,440.4412
Fareed Ahmad,67750,Afghanistan,India,Gaddafi Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,195.3333,208.9463,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,225,440.4412
Fareed Ahmad,67750,Afghanistan,India,Rawalpindi Cricket Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,195.3333,208.9463,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,201.4329,416.6
Fareed Ahmad,67750,Afghanistan,India,Rawalpindi Cricket Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,18.5,59.6774,2.4667,0.1333,195.3333,208.9463,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,201.4329,416.6
Fareed Ahmad,67750,Afghanistan,Pakistan,Dubai International Cricket Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,0,0,0,0,190.5714,198.113,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,200.5,387.6491
Fareed Ahmad,67750,Afghanistan,Pakistan,Dubai International Cricket Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,0,0,0,0,190.5714,198.113,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,200.5,387.6491
Fareed Ahmad,67750,Afghanistan,Pakistan,National Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,0,0,0,0,190.5714,198.113,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,208,424.8923
Fareed Ahmad,67750,Afghanistan,Pakistan,National Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,0,0,0,0,190.5714,198.113,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,208,424.8923
Fareed Ahmad,67750,Afghanistan,Pakistan,Gaddafi Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,0,0,0,0,190.5714,198.113,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,225,440.4412
Fareed Ahmad,67750,Afghanistan,Pakistan,Gaddafi Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,0,0,0,0,190.5714,198.113,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,225,440.4412
Fareed Ahmad,67750,Afghanistan,Pakistan,Rawalpindi Cricket Stadium,1,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,0,0,0,0,190.5714,198.113,6,175,2.8,0.2,216.9882,219.1707,18.5,59.6774,2.4667,0.1333,201.4329,416.6
Fareed Ahmad,67750,Afghanistan,Pakistan,Rawalpindi Cricket Stadium,2,18.5,2.4667,59.6774,0.1333,18.5,64.9123,6,0.4,201.4329,0,0,0,0,190.5714,198.113,11.5,42.5926,2.5556,0.1111,185.2308,187.3397,18.5,59.6774,2.4667,0.1333,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,Bangladesh,Dubai International Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,1,50,0.2857,0,197.2667,208.9087,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,Bangladesh,Dubai International Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,1,50,0.2857,0,197.2667,208.9087,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,Bangladesh,National Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,1,50,0.2857,0,197.2667,208.9087,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,Bangladesh,National Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,1,50,0.2857,0,197.2667,208.9087,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,Bangladesh,Gaddafi Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,1,50,0.2857,0,197.2667,208.9087,4.5,26.4706,0.6,0.0667,216.9882,219.1707,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,Bangladesh,Gaddafi Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,1,50,0.2857,0,197.2667,208.9087,2.3333,35,0.4667,0.0667,185.2308,187.3397,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,Bangladesh,Rawalpindi Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,1,50,0.2857,0,197.2667,208.9087,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,Bangladesh,Rawalpindi Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,1,50,0.2857,0,197.2667,208.9087,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,England,Dubai International Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168.5,208.2974,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,England,Dubai International Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168.5,208.2974,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,England,National Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168.5,208.2974,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,England,National Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168.5,208.2974,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,England,Gaddafi Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168.5,208.2974,4.5,26.4706,0.6,0.0667,216.9882,219.1707,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,England,Gaddafi Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168.5,208.2974,2.3333,35,0.4667,0.0667,185.2308,187.3397,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,England,Rawalpindi Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168.5,208.2974,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,England,Rawalpindi Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168.5,208.2974,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,South Africa,Dubai International Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,118,202.4393,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,South Africa,Dubai International Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,118,202.4393,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,South Africa,National Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,118,202.4393,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,South Africa,National Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,118,202.4393,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,South Africa,Gaddafi Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,118,202.4393,4.5,26.4706,0.6,0.0667,216.9882,219.1707,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,South Africa,Gaddafi Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,118,202.4393,2.3333,35,0.4667,0.0667,185.2308,187.3397,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,South Africa,Rawalpindi Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,118,202.4393,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,South Africa,Rawalpindi Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,118,202.4393,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,New Zealand,Dubai International Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168,202.8598,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,New Zealand,Dubai International Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168,202.8598,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,New Zealand,National Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168,202.8598,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,New Zealand,National Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168,202.8598,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,New Zealand,Gaddafi Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168,202.8598,4.5,26.4706,0.6,0.0667,216.9882,219.1707,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,New Zealand,Gaddafi Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168,202.8598,2.3333,35,0.4667,0.0667,185.2308,187.3397,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,New Zealand,Rawalpindi Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168,202.8598,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,New Zealand,Rawalpindi Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,168,202.8598,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,Australia,Dubai International Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,167.3333,199.8028,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,Australia,Dubai International Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,167.3333,199.8028,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,Australia,National Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,167.3333,199.8028,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,Australia,National Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,167.3333,199.8028,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,Australia,Gaddafi Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,167.3333,199.8028,4.5,26.4706,0.6,0.0667,216.9882,219.1707,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,Australia,Gaddafi Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,167.3333,199.8028,2.3333,35,0.4667,0.0667,185.2308,187.3397,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,Australia,Rawalpindi Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,167.3333,199.8028,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,Australia,Rawalpindi Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,3.2,28.0702,0.5161,0.0645,167.3333,199.8028,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,India,Dubai International Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,195.3333,208.9463,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,India,Dubai International Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,195.3333,208.9463,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,India,National Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,195.3333,208.9463,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,India,National Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,195.3333,208.9463,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,India,Gaddafi Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,195.3333,208.9463,4.5,26.4706,0.6,0.0667,216.9882,219.1707,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,India,Gaddafi Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,195.3333,208.9463,2.3333,35,0.4667,0.0667,185.2308,187.3397,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,India,Rawalpindi Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,195.3333,208.9463,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,India,Rawalpindi Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,195.3333,208.9463,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,Pakistan,Dubai International Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,190.5714,198.113,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,Pakistan,Dubai International Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,190.5714,198.113,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,200.5,387.6491
Fazalhaq Farooqi,90231,Afghanistan,Pakistan,National Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,190.5714,198.113,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,Pakistan,National Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,190.5714,198.113,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,208,424.8923
Fazalhaq Farooqi,90231,Afghanistan,Pakistan,Gaddafi Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,190.5714,198.113,4.5,26.4706,0.6,0.0667,216.9882,219.1707,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,Pakistan,Gaddafi Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,190.5714,198.113,2.3333,35,0.4667,0.0667,185.2308,187.3397,4,100,1,0,225,440.4412
Fazalhaq Farooqi,90231,Afghanistan,Pakistan,Rawalpindi Cricket Stadium,1,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,190.5714,198.113,4.5,26.4706,0.6,0.0667,216.9882,219.1707,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Fazalhaq Farooqi,90231,Afghanistan,Pakistan,Rawalpindi Cricket Stadium,2,3.2,0.5161,28.0702,0.0645,2,13.3333,1.2,0.2,201.4329,6,0,0,0,190.5714,198.113,2.3333,35,0.4667,0.0667,185.2308,187.3397,3.2,28.0702,0.5161,0.0645,201.4329,416.6
Gulbadin Naib,57022,Afghanistan,Bangladesh,Dubai International Cricket Stadium,1,19.7258,15.2875,74.6187,1.65,10.6,115.2174,10.6,2,201.4329,53,77.9412,21.2,1.8,197.2667,208.9087,16.8462,71.6467,14.9318,1.5,216.9882,219.1707,15,115.3846,15,2,200.5,387.6491
Gulbadin Naib,57022,Afghanistan,Bangladesh,Dubai International Cricket Stadium,2,19.7258,15.2875,74.6187,1.65,10.6,115.2174,10.6,2,201.4329,53,77.9412,21.2,1.8,197.2667,208.9087,25.7273,79.1608,16.1714,1.8857,185.2308,187.3397,15,115.3846,15,2,200.5,387.6491
Gulbadin Naib,57022,Afghanistan,Bangladesh,National Stadium,1,19.7258,15.2875,74.6187,1.65,10.6,115.2174,10.6,2,201.4329,53,77.9412,21.2,1.8,197.2667,208.9087,16.8462,71.6467,14.9318,1.5,216.9882,219.1707,19.7258,74.6187,15.2875,1.65,208,424.8923
Gulbadin Naib,57022,Afghanistan,Bangladesh,National Stadium,2,19.7258,15.2875,74.6187,1.65,10.6,115.2174,10.6,2,201.4329,53,77.9412,21.2,1.8,197.2667,208.9087,25.7273,79.1608,16.1714,1.8857,185.2308,187.3397,19.7258,74.6187,15.2875,1.65,208,424.8923
Gulbadin Naib,57022,Afghanistan,Bangladesh,Gaddafi Stadium,1,19.7258,15.2875,74.6187,1.65,10.6,115.2174,10.6,2,201.4329,53,77.9412,21.2,1.8,197.2667,208.9087,16.8462,71.6467,14.9318,1.5,216.9882,219.1707,15,115.3846,15,2,225,440.4412
Gulbadin Naib,57022,Afghanistan,Bangladesh,Gaddafi Stadium,2,19.7258,15.2875,74.6187,1.65,10.6,115.2174,10.6,2,201.4329,53,77.9412,21.2,1.8,197.2667,208.9087,25.7273,79.1608,16.1714,1.8857,185.2308,187.3397,15,115.3846,15,2,225,440.4412
Gulbadin Naib,57022,Afghanistan,Bangladesh,Rawalpindi Cricket Stadium,1,19.7258,15.2875,74.6187,1.65,10.6,115.2174,10.6,2,201.4329,53,77.9412,21.2,1.8,197.2667,208.9087,16.8462,71.6467,14.9318,1.5,216.9882,219.1707,19.7258,74.6187,15.2875,1.65,201.4329,416.6
Gulbadin Naib,57022,Afghanistan,Bangladesh,Rawalpindi Cricket Stadium,2,19.7258,15.2875,74.6187,1.65,10.6,115.2174,10.6,2,201.4329,53,77.9412,21.2,1.8,197.2667,208.9087,25.7273,79.1608,16.1714,1.8857,185.2308,187.3397,19.7258,74.6187,15.2875,1.65,201.4329,416.6
Gulbadin Naib,57022,Afghanistan,England,Dubai International Cricket Stadium,1,19.7258,15.2875,74.6187,1.65,10.6,115.2174,10.6,2,201.4329,15,32.6087,15,1,168.5,208.2974,16.8462,71.6467,14.9318,1.5,216.9882,219.1707,15,115.3846,15,2,200.5,387.6491
